timestamp_s      , pid  , runtime_ns, runtime_ms, switches, nice, tickets
1764245024.059599,  5405,      79465,      0.079,        2, 0   ,        100
1764245024.059599,  5758,   31972448,     31.972,      191, 0   ,        100
1764245024.059599,  5767,    1015154,      1.015,       17, 0   ,        100
1764245024.059599,  5768,    1482463,      1.482,       21, 0   ,        100
1764245024.059599,  5771,     182677,      0.183,        3, 0   ,        100
1764245024.059599,  5888,    5471870,      5.472,        6, 0   ,        100
1764245024.059599,  5900,    7349035,      7.349,      350, 0   ,        100
1764245024.059599,  5903,    2334325,      2.334,        7, 0   ,        100
1764245024.059599,  5905,      66446,      0.066,        1, 0   ,        100
1764245024.059599,  5909,      56122,      0.056,        1, 0   ,        100
1764245024.059599,  6158,     152153,      0.152,        2, 0   ,        100
1764245024.059599,  6189,    6193607,      6.194,      279, 0   ,        100
1764245024.059599,  6190,    6382587,      6.383,      280, 0   ,        100
1764245024.059599,  6278,   30678793,     30.679,      733, 0   ,        100
1764245024.059599,  6279,     276096,      0.276,        6, 0   ,        100
1764245024.059599,  6285,     461175,      0.461,       18, 0   ,        100
1764245024.059599,  6291,     222938,      0.223,        3, 0   ,        100
1764245024.059599,  6312,    3160783,      3.161,       46, 0   ,        100
1764245024.059599,  6543,     377894,      0.378,        7, 0   ,        100
1764245024.059599,  6637,      42598,      0.043,        2, 0   ,        100
1764245024.059599,  6816,   96501016,     96.501,      414, 0   ,        100
1764245024.059599,  6826,     817065,      0.817,       17, 0   ,        100
1764245024.059599,  6827,     882649,      0.883,       23, 0   ,        100
1764245024.059599,  6830,   18221395,     18.221,      246, 0   ,        100
1764245024.059599,  6833,     262320,      0.262,        5, 0   ,        100
1764245024.059599,  6834,     362142,      0.362,        6, 0   ,        100
1764245024.059599,  6835,     200104,      0.200,        6, 0   ,        100
1764245024.059599,  6837,     314546,      0.315,        4, 0   ,        100
1764245024.059599,  6843,    8847629,      8.848,       77, 0   ,        100
1764245024.059599,  6858,    2546070,      2.546,      133, 0   ,        100
1764245024.059599,  6859,     483595,      0.484,       12, 0   ,        100
1764245024.059599,  6860,     419779,      0.420,        9, 0   ,        100
1764245024.059599,  6861,    1391888,      1.392,       17, 0   ,        100
1764245024.059599,  6862,    1175720,      1.176,       16, 0   ,        100
1764245024.059599,  6863,    1339678,      1.340,        7, 0   ,        100
1764245024.059599,  6866,     205281,      0.205,        2, 0   ,        100
1764245024.059599,  6882,    7375240,      7.375,        3, 0   ,        100
1764245024.059599,  6884,     236349,      0.236,        7, 0   ,        100
1764245024.059599,  6886,     217102,      0.217,        2, 0   ,        100
1764245024.059599,  6889,   14605376,     14.605,       40, 0   ,        100
1764245024.059599,  6891,     236168,      0.236,       10, 0   ,        100
1764245024.059599,  6893,    3153406,      3.153,       41, 0   ,        100
1764245024.059599,  6899,     881613,      0.882,       28, 0   ,        100
1764245024.059599,  6969,    6360845,      6.361,        9, 0   ,        100
1764245024.059599,  6970,    3367792,      3.368,       64, 0   ,        100
1764245024.059599,  6971,     817906,      0.818,       15, 0   ,        100
1764245024.059599,  6972,     848721,      0.849,       18, 0   ,        100
1764245024.059599,  6973,     241177,      0.241,        4, 0   ,        100
1764245024.059599,  6983,     813450,      0.813,       18, 0   ,        100
1764245024.059599,  6984,     885459,      0.885,       17, 0   ,        100
1764245024.059599,  7005,     256001,      0.256,        3, 0   ,        100
1764245024.059599,  7016,    4286942,      4.287,       73, 0   ,        100
1764245024.059599,  7022,     182835,      0.183,        3, 0   ,        100
1764245024.059599,  7023,     742114,      0.742,       16, 0   ,        100
1764245024.059599,  7024,     849158,      0.849,       15, 0   ,        100
1764245024.059599,  7056,     515756,      0.516,       45, 0   ,        100
1764245024.059599,  7057,     451742,      0.452,       57, 0   ,        100
1764245024.059599,  7058,     434309,      0.434,       49, 0   ,        100
1764245024.059599,  7059,     438375,      0.438,       67, 0   ,        100
1764245024.059599,  7060,    1382093,      1.382,       78, 0   ,        100
1764245024.059599,  7061,     258280,      0.258,        3, 0   ,        100
1764245024.059599,  7063,     617590,      0.618,       56, 0   ,        100
1764245024.059599,  7064,     711786,      0.712,       74, 0   ,        100
1764245024.059599,  7065,     766744,      0.767,       63, 0   ,        100
1764245024.059599,  7066,     667616,      0.668,       66, 0   ,        100
1764245024.059599,  7067,    1496911,      1.497,       85, 0   ,        100
1764245024.059599,  7092,    1610641,      1.611,        9, 0   ,        100
1764245024.059599,  7093,     758655,      0.759,       20, 0   ,        100
1764245024.059599,  7094,    1031686,      1.032,       18, 0   ,        100
1764245024.059599,  7106,    1983880,      1.984,        8, 0   ,        100
1764245024.059599,  7108,     712831,      0.713,       19, 0   ,        100
1764245024.059599,  7109,     941215,      0.941,       19, 0   ,        100
1764245024.059599,  7121,     425434,      0.425,        3, 0   ,        100
1764245024.059599,  7122,     431395,      0.431,        3, 0   ,        100
1764245024.059599,  7127,      57636,      0.058,        3, 0   ,        100
1764245024.059599,  7129,    1237847,      1.238,       56, 0   ,        100
1764245024.059599,  7134,      22165,      0.022,        3, 0   ,        100
1764245024.059599,  7168,  133585209,    133.585,     1075, 0   ,        100
1764245024.059599,  7169,     950134,      0.950,       20, 0   ,        100
1764245024.059599,  7170,    1024044,      1.024,       20, 0   ,        100
1764245024.059599,  7172,    2275567,      2.276,       37, 0   ,        100
1764245024.059599,  7174,     862283,      0.862,        6, 0   ,        100
1764245024.059599,  7175,    1416730,      1.417,        7, 0   ,        100
1764245024.059599,  7176,    1003933,      1.004,        7, 0   ,        100
1764245024.059599,  7182,     451279,      0.451,        4, 0   ,        100
1764245024.059599,  7187,   23758058,     23.758,     1589, 0   ,        100
1764245024.059599,  7189,    1269362,      1.269,       56, 0   ,        100
1764245024.059599,  7212,     919710,      0.920,       14, 0   ,        100
1764245024.059599,  7291,    1204119,      1.204,       14, 0   ,        100
1764245024.059599,  7409,     419386,      0.419,        4, 0   ,        100
1764245024.059599,  7411,     924366,      0.924,       13, 0   ,        100
1764245024.059599,  7412,      39374,      0.039,        1, 0   ,        100
1764245024.059599,  7422,     977435,      0.977,       13, 0   ,        100
1764245024.059599,  7425,      39662,      0.040,        1, 0   ,        100
1764245024.059599,  7453,     485511,      0.486,        4, 0   ,        100
1764245024.059599,  7535,      43720,      0.044,        2, 0   ,        100
1764245024.059599, 10651,    5053032,      5.053,       90, 0   ,        100
1764245024.059599, 10653,     116630,      0.117,        6, 0   ,        100
1764245024.059599, 10658,      27330,      0.027,        1, 0   ,        100
1764245024.059599, 10659,     799503,      0.800,        4, 0   ,        100
1764245024.059599, 10662,     124921,      0.125,        4, 0   ,        100
1764245024.059599, 10839,    4120297,      4.120,       28, 0   ,        100
1764245024.059599, 11214,   79212708,     79.213,      421, 0   ,        100
1764245024.059599, 11235,    2394261,      2.394,        5, 0   ,        100
1764245024.059599, 11237,     164815,      0.165,        3, 0   ,        100
1764245024.059599, 11239,    1084899,      1.085,       29, 0   ,        100
1764245024.059599, 11240,  251350286,    251.350,     1506, 0   ,        100
1764245024.059599, 11242,   19985905,     19.986,      235, 0   ,        100
1764245024.059599, 11243,   44468961,     44.469,     1535, 0   ,        100
1764245024.059599, 11244,     856304,      0.856,        4, 0   ,        100
1764245024.059599, 11250,     742207,      0.742,       27, 0   ,        100
1764245024.059599, 11251,     555062,      0.555,        5, 0   ,        100
1764245024.059599, 11252,    1468846,      1.469,        9, 0   ,        100
1764245024.059599, 11256,   11894570,     11.895,       25, 0   ,        100
1764245024.059599, 11257,     138144,      0.138,        3, 0   ,        100
1764245024.059599, 11262,    2990548,      2.991,        8, 0   ,        100
1764245024.059599, 11265,     137527,      0.138,        3, 0   ,        100
1764245024.059599, 11267,      22501,      0.023,        1, 0   ,        100
1764245024.059599, 11268,    2703518,      2.704,        9, 0   ,        100
1764245024.059599, 11269,   17625426,     17.625,       62, 0   ,        100
1764245024.059599, 11274,    1026095,      1.026,        9, 0   ,        100
1764245024.059599, 11275,     867932,      0.868,       19, 0   ,        100
1764245024.059599, 11277,     163779,      0.164,        3, 0   ,        100
1764245024.059599, 11280,      64327,      0.064,        1, 0   ,        100
1764245024.059599, 11297,     495198,      0.495,       20, 0   ,        100
1764245024.059599, 11303,     388318,      0.388,       17, 0   ,        100
1764245024.059599, 11312,   75181387,     75.181,       83, 0   ,        100
1764245024.059599, 11316,   54839054,     54.839,      142, 0   ,        100
1764245024.059599, 11317,    7427337,      7.427,      157, 0   ,        100
1764245024.059599, 11318,   50535290,     50.535,      103, 0   ,        100
1764245024.059599, 11322,      33738,      0.034,        1, 0   ,        100
1764245024.059599, 11324,    2351400,      2.351,       68, 0   ,        100
1764245024.059599, 11328,     134350,      0.134,        3, 0   ,        100
1764245024.059599, 11329,     108921,      0.109,        3, 0   ,        100
1764245024.059599, 11347,     333715,      0.334,       16, 0   ,        100
1764245024.059599, 11356,     440833,      0.441,       16, 0   ,        100
1764245024.059599, 11389,      98268,      0.098,        3, 0   ,        100
1764245024.059599, 11445,   42015219,     42.015,       73, 0   ,        100
1764245024.059599, 11446,   52070608,     52.071,       76, 0   ,        100
1764245024.059599, 11520,     350245,      0.350,       18, 0   ,        100
1764245024.059599, 11524,     405412,      0.405,       17, 0   ,        100
1764245024.059599, 11528,      87380,      0.087,        3, 0   ,        100
1764245024.059599, 11594,   52198920,     52.199,       77, 0   ,        100
1764245024.059599, 11606,   52437619,     52.438,       64, 0   ,        100
1764245024.059599, 11607,    1259027,      1.259,       26, 0   ,        100
1764245024.059599, 11608,   45268103,     45.268,       57, 0   ,        100
1764245024.059599, 11609,    1820779,      1.821,       14, 0   ,        100
1764245024.059599, 11610,   23777770,     23.778,       45, 0   ,        100
1764245024.059599, 11611,    1651059,      1.651,       15, 0   ,        100
1764245024.059599, 11612,    3540389,      3.540,       19, 0   ,        100
1764245024.059599, 11613,    6073303,      6.073,       10, 0   ,        100
