iteration, timestamp_s      , pid  , runtime_ns, runtime_ms, delta_ns , delta_ms, rolling_runtime_ms, switches, nice, tickets, ticket_share
        4, 1764308938.758225,  2463,     355874,      0.356,     81401,    0.081,              0.041,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2465,   11149313,     11.149,         0,    0.000,              0.000,       72, 0   ,     100,     0.001453
        4, 1764308938.758225,  2484,     863211,      0.863,         0,    0.000,              0.000,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2485,     167885,      0.168,         0,    0.000,              0.000,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  2486,    1127047,      1.127,         0,    0.000,              0.000,        6, 0   ,     100,     0.001453
        4, 1764308938.758225,  2487,     282176,      0.282,         0,    0.000,              0.000,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  2488,     531881,      0.532,         0,    0.000,              0.000,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2489,     614516,      0.615,         0,    0.000,              0.000,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2490,     574243,      0.574,         0,    0.000,              0.000,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2491,     113573,      0.114,         0,    0.000,              0.000,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2526,     141476,      0.141,         0,    0.000,              0.000,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  2550,     388431,      0.388,     24336,    0.024,              0.025,       18, 0   ,     100,     0.001453
        4, 1764308938.758225,  2595,    4164453,      4.164,         0,    0.000,              0.000,       70, 0   ,     100,     0.001453
        4, 1764308938.758225,  2617,    1484884,      1.485,    203059,    0.203,              0.102,       15, 0   ,     100,     0.001453
        4, 1764308938.758225,  2624,    1318998,      1.319,         0,    0.000,              0.000,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,  2626,    1347990,      1.348,         0,    0.000,              0.000,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,  2629,    1216642,      1.217,         0,    0.000,              0.000,       15, 0   ,     100,     0.001453
        4, 1764308938.758225,  2638,     137565,      0.138,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  2647,    1247036,      1.247,         0,    0.000,              0.000,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,  2653,    1947402,      1.947,         0,    0.000,              0.000,       15, 0   ,     100,     0.001453
        4, 1764308938.758225,  2658,     261532,      0.262,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  2671,    1030198,      1.030,         0,    0.000,              0.033,       44, 0   ,     100,     0.001453
        4, 1764308938.758225,  2679,    4986904,      4.987,         0,    0.000,              0.067,       32, 0   ,     100,     0.001453
        4, 1764308938.758225,  2682,    1302246,      1.302,         0,    0.000,              0.000,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,  2687,  156585852,    156.586,         0,    0.000,              0.000,      258, 0   ,     100,     0.001453
        4, 1764308938.758225,  2690,  445753978,    445.754,  26739498,   26.739,             24.299,     1368, 0   ,     100,     0.001453
        4, 1764308938.758225,  2695,    4497352,      4.497,         0,    0.000,              0.027,       31, 0   ,     100,     0.001453
        4, 1764308938.758225,  2697,    1677256,      1.677,         0,    0.000,              0.000,       15, 0   ,     100,     0.001453
        4, 1764308938.758225,  2707,   10146669,     10.147,    284956,    0.285,              0.390,       53, 0   ,     100,     0.001453
        4, 1764308938.758225,  2739,     267911,      0.268,     54059,    0.054,              0.027,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  2750,    3613152,      3.613,         0,    0.000,              0.000,       97, 0   ,     100,     0.001453
        4, 1764308938.758225,  2783,    1794054,      1.794,         0,    0.000,              0.000,       15, 0   ,     100,     0.001453
        4, 1764308938.758225,  2829,   60821592,     60.822,   4762576,    4.763,              3.925,     3609, 0   ,     100,     0.001453
        4, 1764308938.758225,  2866,     845564,      0.846,    162109,    0.162,              0.081,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,  2867,     977340,      0.977,    120966,    0.121,              0.067,       17, 0   ,     100,     0.001453
        4, 1764308938.758225,  2868,      88024,      0.088,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  2878,     761028,      0.761,     93208,    0.093,              0.047,       16, 0   ,     100,     0.001453
        4, 1764308938.758225,  2879,    1104901,      1.105,    119519,    0.120,              0.065,       16, 0   ,     100,     0.001453
        4, 1764308938.758225,  2883,    2850478,      2.850,    140851,    0.141,              0.177,       23, 0   ,     100,     0.001453
        4, 1764308938.758225,  2903,   62389429,     62.389,   4321369,    4.321,              3.529,     3606, 0   ,     100,     0.001453
        4, 1764308938.758225,  2904,   57920062,     57.920,   3986929,    3.987,              3.614,     3625, 0   ,     100,     0.001453
        4, 1764308938.758225,  2925,     231935,      0.232,         0,    0.000,              0.006,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  2944,     272562,      0.273,     28990,    0.029,              0.018,        9, 0   ,     100,     0.001453
        4, 1764308938.758225,  3050,     777324,      0.777,     42847,    0.043,              0.021,       14, 0   ,     100,     0.001453
        4, 1764308938.758225,  3051,     778206,      0.778,     80836,    0.081,              0.045,       12, 0   ,     100,     0.001453
        4, 1764308938.758225,  3070,    1516313,      1.516,         0,    0.000,              0.038,       15, 0   ,     100,     0.001453
        4, 1764308938.758225,  3081,     818437,      0.818,         0,    0.000,              0.023,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  3082,     232470,      0.232,         0,    0.000,              0.013,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  3086,     539844,      0.540,         0,    0.000,              0.013,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  3087,    1976352,      1.976,         0,    0.000,              0.000,        6, 0   ,     100,     0.001453
        4, 1764308938.758225,  3093,   18325632,     18.326,    881182,    0.881,              1.269,       44, 0   ,     100,     0.001453
        4, 1764308938.758225,  3106,     579717,      0.580,         0,    0.000,              0.019,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  3107,    2059878,      2.060,    113439,    0.113,              0.144,       23, 0   ,     100,     0.001453
        4, 1764308938.758225,  3108,     113075,      0.113,         0,    0.000,              0.012,        3, 0   ,     100,     0.001453
        4, 1764308938.758225,  3141,    2297309,      2.297,    117195,    0.117,              0.128,       67, 0   ,     100,     0.001453
        4, 1764308938.758225,  3212,     756604,      0.757,    157651,    0.158,              0.079,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  3220,     622799,      0.623,         0,    0.000,              0.000,       11, 0   ,     100,     0.001453
        4, 1764308938.758225,  3292,     756093,      0.756,         0,    0.000,              0.044,        5, 0   ,     100,     0.001453
        4, 1764308938.758225,  3369,      54999,      0.055,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  3407,     636815,      0.637,         0,    0.000,              0.019,        4, 0   ,     100,     0.001453
        4, 1764308938.758225,  3418,     921244,      0.921,     73291,    0.073,              0.037,       19, 0   ,     100,     0.001453
        4, 1764308938.758225,  3419,     907379,      0.907,     91793,    0.092,              0.052,       16, 0   ,     100,     0.001453
        4, 1764308938.758225,  3421,      79294,      0.079,         0,    0.000,              0.000,        2, 0   ,     100,     0.001453
        4, 1764308938.758225,  3423,    5177523,      5.178,         0,    0.000,              0.000,      106, 0   ,     100,     0.001453
        4, 1764308938.758225,  3424,   17890414,     17.890,         0,    0.000,              0.000,      806, 0   ,     100,     0.001453
        4, 1764308938.758225,  3456,   54134497,     54.134,         0,    0.000,              0.000,       11, 0   ,     100,     0.001453
        4, 1764308938.758225,  3499,    4570934,      4.571,    149036,    0.149,              0.169,       37, 0   ,     100,     0.001453
        4, 1764308938.758225,  3531,      76481,      0.076,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,  3532,      51778,      0.052,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
        4, 1764308938.758225,  3533,      99331,      0.099,         0,    0.000,              0.000,        1, 0   ,     100,     0.001453
